Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
BBOX,Sell,1023.0,1040.0,1136.24,983.74
HALDER,Sell,238.16,241.83999633789062,261.77,233.9
INGERRAND,Sell,4590.58,4722.68853917146,4886.53,3881.33
KANCHI,Sell,396.0,400.29998779296875,430.47,369.23
NTPCGREEN,Buy,96.04,95.75,91.8,110.31
TRIVENI,Sell,403.55,408.45001220703125,430.91,389.42
