Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
QPOWER,Buy,1147.8,1119.0,1026.09,1242.43
ROUTE,Sell,545.46,549.980784229258,576.72,520.6
RUPA,Sell,173.09,176.9499969482422,189.12,156.14
UDS,Sell,189.08,194.04331340827682,207.32,181.84
