Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
BAJAJELEC,Sell,371.15,379.3999938964844,422.08,342.83
HAL,Sell,4910.0,4925.0,5075.17,4324.53
PARAS,Sell,1277.1,1316.0,1396.79,1246.37
PRIMO,Buy,23.96,23.7,21.8,25.3
RMC,Sell,335.5,357.95001220703125,384.29,333.8
