Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ASAHISONG,Sell,236.12,238.6699981689453,263.08,231.85
GANDHAR,Sell,162.8,163.47876111372167,176.45,144.68
STEELCAS,Sell,287.27,291.15358745907815,313.85,279.05
