Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ADVENTHTL,Buy,130.44,128.5,119.5,144.19
BAJAJINDEF,Buy,238.38,232.38,210.39,255.03
CAMS,Buy,745.83,737.38,711.22,815.44
CONCOR,Buy,451.57,445.54,428.69,470.73
DWARKESH,Sell,45.32,45.46005408523962,48.86,42.51
ENDURANCE,Buy,2507.67,2490.74,2380.82,2726.61
HINDPETRO,Buy,382.0,376.0,359.81,400.75
IONEXCHANG,Buy,346.85,345.0,322.41,391.65
