Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ADOR,Buy,1013.4,1008.68,950.97,1075.85
DATAMATICS,Buy,743.85,740.4,706.85,805.66
DYNAMATECH,Buy,10714.0,10650.0,9702.88,12072.95
GINNIFILA,Buy,42.16,41.35,37.75,45.83
KTKBANK,Buy,248.8,247.25,235.84,264.73
NAVNETEDUL,Buy,142.35,140.17,133.5,154.29
SHANTIGOLD,Buy,217.29,205.71,190.25,226.34
SKMEGGPROD,Buy,175.96,168.0,158.2,179.66
TTKPRESTIG,Sell,525.43,533.4908390374948,614.37,501.51
ZOTA,Buy,1194.2,1190.0,1120.74,1307.37
