Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ABCOTS,Sell,233.29,242.63999938964844,265.68,206.66
CHENNPETRO,Sell,1133.95,1160.1097356301796,1222.8,1098.86
GABRIEL,Sell,1136.4,1140.800048828125,1221.09,1001.18
IMAGICAA,Sell,43.57,43.7400016784668,46.22,41.56
MBEL,Sell,309.4,309.6499938964844,332.58,275.48
NUVAMA,Sell,1660.7,1670.4000244140625,1741.2,1465.01
SHRIPISTON,Sell,3691.37,3759.0874064876257,3911.77,3386.89
SURYAROSNI,Sell,263.3,267.0,285.21,249.28
