Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
APCOTEXIND,Sell,498.39,503.4859948571525,538.95,477.6
DCMSRIND,Sell,41.2,42.53788273593558,46.44,39.37
KOPRAN,Sell,164.35,166.83521971081174,187.81,150.69
MAHSCOOTER,Buy,11454.23,11344.77,10812.58,12824.2
ORIENTBELL,Sell,340.67,358.86111881057974,380.3,321.46
PRINCEPIPE,Sell,265.1,272.5,309.66,247.04
SPIC,Sell,69.51,70.0,75.66,67.07
TECHM,Sell,1402.55,1416.7818092236696,1512.68,1327.75
