Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
GIPCL,Sell,155.09,157.4499969482422,164.88,148.62
PLASTIBLEN,Sell,175.47,179.0,186.86,164.57
SHRIRAMPPS,Sell,92.73,93.5,102.2,84.29
SKYGOLD,Sell,480.3,489.3500061035156,520.48,440.14
SRM,Sell,515.65,539.3499755859375,595.98,488.92
TVSELECT,Sell,508.85,529.5,575.58,468.47
VSTTILLERS,Sell,4778.5,4800.0,5011.0,4458.63
