Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
CUB,Sell,197.5,203.79077831074034,213.31,186.03
IXIGO,Sell,182.83,183.47000122070312,197.04,155.42
ONESOURCE,Buy,1623.4,1622.0,1521.95,1794.98
