Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ACUTAAS,Buy,2999.9,2982.0,2829.31,3243.43
AYE,Sell,162.53,166.89999389648438,183.78,145.72
EDELWEISS,Sell,120.43,121.01000213623047,129.26,112.0
LTTS,Sell,3453.8,3464.0,3627.96,3231.77
MUTHOOTMF,Sell,205.01,206.0,220.42,192.94
