Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
DIXON,Sell,11824.0,11850.0,12308.73,10405.62
GENESYS,Sell,253.65,276.04998779296875,304.3,215.48
JAYAGROGN,Sell,227.16,229.31778163860426,241.1,210.76
JSFB,Buy,478.55,456.45,419.11,492.23
PACEDIGITK,Sell,190.4,193.8000030517578,203.44,178.11
SIEMENS,Sell,3649.57,3817.640154850296,3992.17,3592.28
SOLARWORLD,Sell,222.93,226.0,242.22,203.24
TARSONS,Sell,214.7,217.6999969482422,269.59,203.17
VENUSPIPES,Sell,1414.3,1425.0,1518.28,1308.28
