Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
APOLLOTYRE,Sell,425.57,428.052037854061,453.58,381.68
BRIGADE,Sell,552.69,563.052407257043,612.24,533.62
LEXUS,Sell,16.32,16.850000381469727,18.53,14.84
PATELENG,Sell,30.01,30.889999389648438,32.49,27.27
POCL,Sell,528.84,538.9199829101562,565.51,501.81
SHRIRAMFIN,Sell,997.06,1004.3189241791434,1039.42,932.93
YATRA,Sell,111.13,113.25,118.87,97.62
