Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
IFBIND,Sell,1440.9,1449.5999755859375,1517.01,1353.82
PASUPTAC,Sell,59.67,62.29999923706055,65.49,58.73
VSSL,Sell,333.85,334.70001220703125,362.72,303.04
