Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
GODREJCP,Buy,1030.2,1011.1,968.55,1063.81
MAPMYINDIA,Sell,1005.5,1038.0035377995885,1171.67,900.99
MUTHOOTMF,Buy,190.22,188.2,173.94,210.82
PARKHOTELS,Buy,128.54,128.4,118.84,131.82
SHARDACROP,Sell,1137.22,1144.7370399451718,1237.86,1017.84
